EntryNum,VendorNum,Amount,AbsAmount,LogAbsAmt,LeadDigit
4614,2001,15942.69,15942.69,4.202561601,1
4615,2001,13010.38,13010.38,4.114289981,1
4616,2001,16411.26,16411.26,4.215141926,1
4617,2001,14988.08,14988.08,4.175746003,1
4618,2001,16903.91,16903.91,4.227987172,1
4619,2001,13790.31,13790.31,4.139574029,1
4620,2001,11686.62,11686.62,4.067688923,1
4621,2001,12786.91,12786.91,4.106765608,1
4622,2001,12276.47,12276.47,4.089073507,1
4623,2001,17902.11,17902.11,4.252904221,1
4624,2001,14682.13,14682.13,4.166789065,1
4625,2001,13975.07,13975.07,4.145353992,1
4626,2001,18115,18115,4.258038338,1
4627,2001,16715.15,16715.15,4.223110278,1
4628,2001,14243.32,14243.32,4.153611232,1
4629,2001,11055.81,11055.81,4.043590567,1
4630,2001,12737.35,12737.35,4.105079083,1
4631,2001,14366.8,14366.8,4.157360046,1
4632,2001,13752.64,13752.64,4.138386075,1
4633,2001,13766.78,13766.78,4.138832372,1
4634,2001,13923.42,13923.42,4.143745924,1
4635,2001,13432.02,13432.02,4.12814133,1
4636,2001,19535.45,19535.45,4.29082342,1
4637,2001,17000.32,17000.32,4.230457096,1
4638,2001,12700.17,12700.17,4.103809534,1
4639,2001,11881.32,11881.32,4.074864693,1
4640,2001,8225.93,8225.93,3.915185009,8
4641,2001,96.11,96.11,1.982768577,9
4642,2001,12148.05,12148.05,4.084506571,1
4643,2001,25463.05,25463.05,4.405910423,2
4644,2001,21306.5,21306.5,4.328512114,2
4645,2001,18975.99,18975.99,4.278204443,1
4646,2001,17788.44,17788.44,4.250137863,1
4647,2001,11923.84,11923.84,4.07641614,1
4648,2001,9467.21,9467.21,3.976222011,9
4649,2001,7879.74,7879.74,3.896511888,7
4650,2001,13360.04,13360.04,4.125807758,1
4651,2001,524.78,524.78,2.719977275,5
4652,2001,11588.33,11588.33,4.064020854,1
4653,2001,687.66,687.66,2.837373763,6
4654,2001,9958.71,9958.71,3.998203086,9
4655,2001,9026.42,9026.42,3.955515537,9
4656,2001,12972.39,12972.39,4.113019997,1
4657,2001,15482.82,15482.82,4.189850065,1
4658,2001,1139.36,1139.36,3.056660968,1
4659,2001,1107.23,1107.23,3.044237844,1
4660,2001,863.65,863.65,2.936337777,8
4661,2001,15966.99,15966.99,4.203223053,1
4662,2001,6906.93,6906.93,3.839285055,6
4663,2001,8223.82,8223.82,3.915073596,8
4664,2001,27724.09,27724.09,4.4428573,2
4665,2001,14719.86,14719.86,4.167903679,1
4666,2001,11185.53,11185.53,4.048656567,1
4667,2001,9674.21,9674.21,3.98561551,9
4668,2001,8757.53,8757.53,3.942381634,8
4669,2001,470.72,470.72,2.672762651,4
4670,2001,7522.64,7522.64,3.876370279,7
4671,2001,9814.63,9814.63,3.991873932,9
4672,2001,16234.86,16234.86,4.210448548,1
4673,2001,11896.54,11896.54,4.075420669,1
4674,2001,5946.73,5946.73,3.774278221,5
4675,2001,6808.05,6808.05,3.833022737,6
4676,2001,3340.72,3340.72,3.523840077,3
4677,2001,8968.27,8968.27,3.952708675,8
4678,2001,80.44,80.44,1.905472062,8
4679,2001,46.19,46.19,1.664547962,4
4680,2001,3362.23,3362.23,3.526627419,3
4681,2001,14441.46,14441.46,4.159611102,1
4682,2001,11954.69,11954.69,4.077538319,1
4683,2001,7563.54,7563.54,3.878725108,7
4684,2001,219.26,219.26,2.34095941,2
4685,2001,496.91,496.91,2.696277737,4
4686,2001,9969.66,9969.66,3.998680348,9
4687,2001,7893.43,7893.43,3.897265762,7
4688,2001,10417.44,10417.44,4.017761008,1
4689,2001,9187.91,9187.91,3.963216732,9
4690,2001,11615.61,11615.61,4.065042022,1
4691,2001,65.79,65.79,1.818159886,6
4692,2001,13531.76,13531.76,4.131354287,1
4693,2001,12815.48,12815.48,4.107734877,1
4694,2001,11493.06,11493.06,4.060435674,1
4695,2001,10147.8,10147.8,4.006371899,1
4696,2001,13751.14,13751.14,4.138338704,1
4697,2001,4292.61,4292.61,3.632721433,4
4698,2001,656.15,656.15,2.817003133,6
4699,2001,3314.5,3314.5,3.520418023,3
4700,2001,9125.85,9125.85,3.960273326,9
4701,2001,8122.04,8122.04,3.909665124,8
4702,2001,16657.76,16657.76,4.221616601,1
4703,2001,15988.35,15988.35,4.203803647,1
4704,2001,8649.26,8649.26,3.936978952,8
4705,2001,10625.18,10625.18,4.026336296,1
4706,2001,17.84,17.84,1.25139485,1
4707,2001,10891.69,10891.69,4.037095272,1
4708,2001,6839.32,6839.32,3.835012924,6
4709,2001,524.7,524.7,2.719911064,5
4710,2001,3252.85,3252.85,3.512264037,3
4711,2001,7583.78,7583.78,3.879885726,7
4712,2001,10649.43,10649.43,4.027326363,1
4713,2001,9524.24,9524.24,3.978830331,9
4714,2001,11306.08,11306.08,4.053312054,1
4715,2001,11311.37,11311.37,4.053515209,1
4716,2001,12464.94,12464.94,4.095690192,1
4717,2001,15743.17,15743.17,4.197092185,1
4718,2001,9777.15,9777.15,3.990212278,9
4719,2001,2284.14,2284.14,3.358722719,2
4720,2001,14998.38,14998.38,4.176044353,1
4721,2001,13592.86,13592.86,4.133310844,1
4722,2001,13170.93,13170.93,4.119616442,1
4723,2001,4280.07,4280.07,3.631450872,4
4724,2001,7592.23,7592.23,3.880369356,7
4725,2001,238.94,238.94,2.378288859,2
4726,2001,12403.61,12403.61,4.093548102,1
4727,2001,19140.57,19140.57,4.281954867,1
4728,2001,17824.77,17824.77,4.251023935,1
4729,2001,122.37,122.37,2.08767496,1
4730,2001,33839.72,33839.72,4.529426761,3
4731,2001,6183.42,6183.42,3.791228746,6
4732,2001,847.78,847.78,2.928283167,8
4733,2001,330596.59,330596.59,5.51929837,3
4734,2001,6009.33,6009.33,3.778826054,6
4735,2001,357.75,357.75,2.553579642,3
4736,2001,7864.97,7864.97,3.89569707,7
4737,2002,-1569.4,1569.4,3.195733648,1
4738,2002,1277.63,1277.63,3.106405101,1
4739,2002,75,75,1.875061263,7
4740,2002,77.26,77.26,1.887954704,7
4741,2002,237.28,237.28,2.375261134,2
4742,2002,450.4,450.4,2.653598382,4
4743,2002,290.38,290.38,2.462966701,2
4744,2002,129.52,129.52,2.112336836,1
4745,2002,5277.83,5277.83,3.722455397,5
4746,2002,1066.12,1066.12,3.027806091,1
4747,2003,189.44,189.44,2.277471685,1
4748,2003,323.67,323.67,2.510102448,3
4749,2003,323.67,323.67,2.510102448,3
4750,2003,323.67,323.67,2.510102448,3
4751,2003,99.95,99.95,1.999782798,9
4752,2003,189.44,189.44,2.277471685,1
4753,2003,175,175,2.243038049,1
4754,2004,337.74,337.74,2.528582499,3
4755,2004,61.41,61.41,1.788239097,6
4756,2004,461.67,461.67,2.664331654,4
4757,2004,337.74,337.74,2.528582499,3
4758,2004,69.94,69.94,1.844725628,6
4759,2004,1472.72,1472.72,3.168120185,1
4760,2004,69.94,69.94,1.844725628,6
4761,2004,-17.15,17.15,1.234264124,1
4762,2004,151.41,151.41,2.180154559,1
4763,2004,36.34,36.34,1.560384923,3
4764,2004,12.27,12.27,1.088844563,1
4765,2004,21.77,21.77,1.337858429,2
4766,2004,11.05,11.05,1.043362278,1
4767,2004,372.13,372.13,2.570694683,3
4768,2004,99.03,99.03,1.995766779,9
4769,2004,129.9,129.9,2.113609151,1
4770,2004,2034.6,2034.6,3.30847904,2
4771,2004,68.34,68.34,1.834674974,6
4772,2004,4.82,4.82,0.683047038,4
4773,2004,99.03,99.03,1.995766779,9
4774,2004,122.72,122.72,2.088915347,1
4775,2004,55.49,55.49,1.744214725,5
4776,2004,156.49,156.49,2.194486591,1
4777,2004,-3.52,3.52,0.546542663,3
4778,2004,23.74,23.74,1.375480715,2
4779,2004,-19.07,19.07,1.280350693,1
4780,2004,-3.52,3.52,0.546542663,3
4781,2004,-200.3,200.3,2.301680949,2
4782,2004,157.54,157.54,2.197390841,1
4783,2004,115.05,115.05,2.060886623,1
4784,2004,192.4,192.4,2.284205068,1
4785,2004,-79.76,79.76,1.901785145,7
4786,2004,43.55,43.55,1.638988159,4
4787,2004,221.4,221.4,2.345177617,2
4788,2004,166.75,166.75,2.222065843,1
4789,2004,137.56,137.56,2.138492167,1
4790,2004,2.48,2.48,0.394451681,2
4791,2004,26.65,26.65,1.425697213,2
4792,2004,76.73,76.73,1.884965198,7
4793,2004,21.77,21.77,1.337858429,2
4794,2004,31.1,31.1,1.492760389,3
4795,2004,755.63,755.63,2.878309192,7
4796,2004,596.12,596.12,2.775333693,5
4797,2004,413.51,413.51,2.616486017,4
4798,2004,86.34,86.34,1.936212044,8
4799,2004,119.59,119.59,2.077694866,1
4800,2004,81.73,81.73,1.912381499,8
4801,2004,161.1,161.1,2.20709554,1
4802,2004,1620.87,1620.87,3.209748184,1
4803,2004,199.14,199.14,2.299158503,1
4804,2004,72.12,72.12,1.858055718,7
4805,2004,9.89,9.89,0.995196292,9
4806,2004,29.45,29.45,1.469085299,2
4807,2004,136.99,136.99,2.136688866,1
4808,2004,41.17,41.17,1.614580867,4
4809,2004,175.95,175.95,2.245389271,1
4810,2004,36.05,36.05,1.556905269,3
4811,2004,187.84,187.84,2.27378808,1
4812,2004,92.47,92.47,1.966000858,9
4813,2004,149.66,149.66,2.175105741,1
4814,2004,31.36,31.36,1.496376054,3
4815,2004,94.84,94.84,1.976991545,9
4816,2004,23.94,23.94,1.379124146,2
4817,2004,174.03,174.03,2.24062412,1
4818,2004,1051.47,1051.47,3.021796886,1
4819,2004,21.77,21.77,1.337858429,2
4820,2004,-175.95,175.95,2.245389271,1
4821,2004,-42.97,42.97,1.633165354,4
4822,2004,-76.73,76.73,1.884965198,7
4823,2004,-3.65,3.65,0.562292864,3
4824,2004,-3.05,3.05,0.484299839,3
4825,2004,-9.18,9.18,0.962842681,9
4826,2004,5.4,5.4,0.73239376,5
4827,2004,2.5,2.5,0.397940009,2
4828,2004,-515.27,515.27,2.712034858,5
4829,2004,476.43,476.43,2.6779991,4
4830,2004,77.1,77.1,1.887054378,7
4831,2004,40.92,40.92,1.611935625,4
4832,2004,174.8,174.8,2.242541428,1
4833,2004,2.11,2.11,0.324282455,2
4834,2004,6.28,6.28,0.797959644,6
4835,2004,135.33,135.33,2.131394082,1
4836,2004,81.64,81.64,1.911902996,8
4837,2004,34.87,34.87,1.542451947,3
4838,2004,262.58,262.58,2.419261644,2
4839,2004,89.44,89.44,1.951531791,8
4840,2004,-34.33,34.33,1.535673803,3
4841,2004,217.54,217.54,2.337539124,2
4842,2004,1437.56,1437.56,3.15762598,1
4843,2004,131.74,131.74,2.119717659,1
4844,2004,17.12,17.12,1.23350376,1
4845,2004,1012.71,1012.71,3.005485098,1
4846,2004,28.97,28.97,1.461948495,2
4847,2004,43.91,43.91,1.642563437,4
4848,2004,8.71,8.71,0.940018155,8
4849,2004,392.54,392.54,2.593883918,3
4850,2004,5.87,5.87,0.768638101,5
4851,2004,613.57,613.57,2.787864117,6
4852,2004,32.45,32.45,1.511214701,3
4853,2004,2.4,2.4,0.380211242,2
4854,2004,1209.88,1209.88,3.082742298,1
4855,2004,-476.43,476.43,2.6779991,4
4856,2004,1347.74,1347.74,3.129606118,1
4857,2004,20.33,20.33,1.308137379,2
4858,2004,55.87,55.87,1.747178671,5
4859,2004,18.34,18.34,1.263399331,1
4860,2004,19.88,19.88,1.29841638,1
4861,2004,-895.62,895.62,2.952123783,8
4862,2004,-1347.74,1347.74,3.129606118,1
4863,2004,76.21,76.21,1.882011962,7
4864,2004,241.67,241.67,2.383222742,2
4865,2004,1959.98,1959.98,3.29225164,1
4866,2004,14.99,14.99,1.175801633,1
4867,2004,157.36,157.36,2.196894347,1
4868,2004,163.02,163.02,2.212240889,1
4869,2004,57.27,57.27,1.757927183,5
4870,2004,155.77,155.77,2.19248382,1
4871,2004,88.4,88.4,1.946452265,8
4872,2004,429.11,429.11,2.632568635,4
4873,2004,23.94,23.94,1.379124146,2
4874,2004,67.16,67.16,1.827110687,6
4875,2004,613.2,613.2,2.787602146,6
4876,2004,10.46,10.46,1.019531685,1
4877,2004,53.38,53.38,1.727378569,5
4878,2004,45.67,45.67,1.659631012,4
4879,2004,30.86,30.86,1.489395922,3
4880,2004,183.94,183.94,2.264676182,1
4881,2004,9.43,9.43,0.974511693,9
4882,2004,28.37,28.37,1.452859336,2
4883,2004,324.74,324.74,2.511535786,3
4884,2004,136.44,136.44,2.134941711,1
4885,2004,280.64,280.64,2.448149572,2
4886,2004,601.36,601.36,2.779134537,6
4887,2004,366.03,366.03,2.563516682,3
4888,2004,40.34,40.34,1.605735894,4
4889,2004,768.28,768.28,2.885519528,7
4890,2004,114.51,114.51,2.058843415,1
4891,2004,34.56,34.56,1.538573734,3
4892,2004,362.43,362.43,2.559224139,3
4893,2004,145.95,145.95,2.164204099,1
4894,2004,-1437.56,1437.56,3.15762598,1
4895,2004,280.26,280.26,2.447561118,2
4896,2004,53.04,53.04,1.724603515,5
4897,2004,69.71,69.71,1.843295083,6
4898,2004,164.9,164.9,2.217220656,1
4899,2004,12.63,12.63,1.101403351,1
4900,2004,3323.21,3323.21,3.521557786,3
4901,2004,26.41,26.41,1.421768401,2
4902,2004,10.62,10.62,1.026124517,1
4903,2004,717,717,2.855519156,7
4904,2004,101.72,101.72,2.007406352,1
4905,2004,14.15,14.15,1.15075644,1
4906,2004,6.97,6.97,0.843232778,6
4907,2004,69.63,69.63,1.842796395,6
4908,2004,103.16,103.16,2.013511333,1
4909,2004,31.97,31.97,1.504742636,3
4910,2004,285.12,285.12,2.455027682,2
4911,2004,40.83,40.83,1.61097938,4
4912,2004,199.03,199.03,2.298918543,1
4913,2004,93.78,93.78,1.972110228,9
4914,2004,1998.93,1998.93,3.300797586,1
4915,2004,71.53,71.53,1.854488225,7
4916,2004,6.09,6.09,0.784617293,6
4917,2004,147.53,147.53,2.168880342,1
4918,2004,21.68,21.68,1.336059278,2
4919,2004,16.38,16.38,1.214313897,1
4920,2004,179.56,179.56,2.254209597,1
4921,2004,539.9,539.9,2.732313327,5
4922,2004,102.76,102.76,2.011824096,1
4923,2004,49.17,49.17,1.691700208,4
4924,2004,2.53,2.53,0.403120521,2
4925,2004,9.55,9.55,0.980003372,9
4926,2004,26.36,26.36,1.420945406,2
4927,2004,27.79,27.79,1.443888547,2
4928,2004,66.25,66.25,1.821185883,6
4929,2004,98.18,98.18,1.992023028,9
4930,2004,-71.19,71.19,1.852418993,7
4931,2004,-138.67,138.67,2.141982516,1
4932,2004,46.7,46.7,1.669316881,4
4933,2004,218.19,218.19,2.338834842,2
4934,2004,82.51,82.51,1.916506587,8
4935,2004,591.6,591.6,2.772028165,5
4936,2004,267.17,267.17,2.42678769,2
4937,2004,935.03,935.03,2.970825545,9
4938,2004,3.42,3.42,0.534026106,3
4939,2004,11.05,11.05,1.043362278,1
4940,2004,46.22,46.22,1.664829941,4
4941,2004,15.75,15.75,1.197280558,1
4942,2004,33.53,33.53,1.525433553,3
4943,2004,87.66,87.66,1.942801466,8
4944,2004,35.14,35.14,1.545801757,3
4945,2004,486.54,486.54,2.687118551,4
4946,2004,314.34,314.34,2.497399649,3
4947,2004,2005.51,2005.51,3.302224832,2
4948,2004,4.53,4.53,0.656098202,4
4949,2004,4.53,4.53,0.656098202,4
4950,2004,32.79,32.79,1.515741417,3
4951,2004,15.01,15.01,1.176380692,1
4952,2004,9.06,9.06,0.957128198,9
4953,2004,22.97,22.97,1.361160995,2
4954,2004,3.81,3.81,0.580924976,3
4955,2004,57.29,57.29,1.758078822,5
4956,2004,3.11,3.11,0.492760389,3
4957,2004,25.03,25.03,1.39846085,2
4958,2004,52.65,52.65,1.721398376,5
4959,2004,138.79,138.79,2.142358176,1
4960,2004,52.65,52.65,1.721398376,5
4961,2004,16.37,16.37,1.214048679,1
4962,2004,1451.55,1451.55,3.161832,1
4963,2004,64.94,64.94,1.812512284,6
4964,2004,600.75,600.75,2.778693779,6
4965,2004,25.03,25.03,1.39846085,2
4966,2004,425.55,425.55,2.628950595,4
4967,2004,122.72,122.72,2.088915347,1
4968,2004,979.83,979.83,2.991150732,9
4969,2004,93.16,93.16,1.96922948,9
4970,2004,141.33,141.33,2.150234359,1
4971,2004,-539.9,539.9,2.732313327,5
4972,2004,-25.03,25.03,1.39846085,2
4973,2004,-25.03,25.03,1.39846085,2
4974,2004,94.16,94.16,1.97386645,9
4975,2004,200.3,200.3,2.301680949,2
4976,2004,-71.2,71.2,1.852479994,7
4977,2004,23.12,23.12,1.36398783,2
4978,2004,21.42,21.42,1.330819466,2
4979,2004,1.01,1.01,0.004321374,1
4980,2004,490.38,490.38,2.690532749,4
4981,2004,462.08,462.08,2.664717172,4
4982,2004,328.22,328.22,2.516165041,3
4983,2004,94.35,94.35,1.974741905,9
4984,2004,637.49,637.49,2.804473377,6
4985,2004,766.85,766.85,2.884710422,7
4986,2004,42.17,42.17,1.625003601,4
4987,2004,112.76,112.76,2.052155067,1
4988,2004,-2.93,2.93,0.46686762,2
4989,2004,1.85,1.85,0.267171728,1
4990,2004,376.6,376.6,2.575880316,3
4991,2004,36.37,36.37,1.560743301,3
4992,2004,34.3,34.3,1.53529412,3
4993,2004,144.45,144.45,2.159717546,1
4994,2004,113.86,113.86,2.056371179,1
4995,2004,133.61,133.61,2.125838964,1
4996,2004,117.63,117.63,2.070518097,1
4997,2004,1227,1227,3.088844563,1
4998,2004,73.62,73.62,1.866995813,7
4999,2004,99.52,99.52,1.997910367,9
5000,2004,376.6,376.6,2.575880316,3
5001,2004,16.04,16.04,1.205204364,1
5002,2004,52.28,52.28,1.718335579,5
5003,2004,45.4,45.4,1.657055853,4
5004,2004,62.67,62.67,1.797059695,6
5005,2004,77.33,77.33,1.88834801,7
5006,2004,5.84,5.84,0.766412847,5
5007,2004,1.25,1.25,0.096910013,1
5008,2004,3.57,3.57,0.552668216,3
5009,2004,30.21,30.21,1.480150725,3
5010,2004,19.4,19.4,1.28780173,1
5011,2004,127.87,127.87,2.106768665,1
5012,2004,16.79,16.79,1.225050696,1
5013,2004,-18.88,18.88,1.27600199,1
5014,2004,-16.04,16.04,1.205204364,1
5015,2004,36.67,36.67,1.56431091,3
5016,2004,5.11,5.11,0.7084209,5
5017,2004,562.28,562.28,2.749952636,5
5018,2004,80.34,80.34,1.904931827,8
5019,2004,8.4,8.4,0.924279286,8
5020,2004,106.51,106.51,2.027390385,1
5021,2004,76.73,76.73,1.884965198,7
5022,2004,55.24,55.24,1.74225367,5
5023,2004,9.24,9.24,0.965671971,9
5024,2004,77.72,77.72,1.890532792,7
5025,2004,-30.9,30.9,1.489958479,3
5026,2004,69.8,69.8,1.843855423,6
5027,2004,10.14,10.14,1.006037955,1
5028,2004,-8.4,8.4,0.924279286,8
5029,2004,159.79,159.79,2.203549597,1
5030,2004,159.79,159.79,2.203549597,1
5031,2004,19.57,19.57,1.291590826,1
5032,2004,667.9,667.9,2.824711443,6
5033,2004,1942.55,1942.55,3.288372206,1
5034,2004,5.08,5.08,0.705863712,5
5035,2004,62.2,62.2,1.793790385,6
5036,2004,0.98,0.98,-0.008773924,0
5037,2004,252.65,252.65,2.402519303,2
5038,2004,131.61,131.61,2.119288889,1
5039,2004,19.16,19.16,1.282395505,1
5040,2004,1554.74,1554.74,3.191657772,1
5041,2004,422.18,422.18,2.625497656,4
5042,2004,83.84,83.84,1.92345127,8
5043,2004,3.75,3.75,0.574031268,3
5044,2004,79.7,79.7,1.901458321,7
5045,2004,39.71,39.71,1.598899887,3
5046,2004,17.33,17.33,1.238798563,1
5047,2004,49.53,49.53,1.694868328,4
5048,2004,33.19,33.19,1.521007252,3
5049,2004,25.48,25.48,1.406199424,2
5050,2004,62.2,62.2,1.793790385,6
5051,2004,281.4,281.4,2.449324093,2
5052,2004,49.93,49.93,1.698361566,4
5053,2004,53.53,53.53,1.728597243,5
5054,2004,52.87,52.87,1.72320931,5
5055,2004,178.18,178.18,2.250858955,1
5056,2004,107.68,107.68,2.032135047,1
5057,2004,16.35,16.35,1.213517757,1
5058,2004,356.92,356.92,2.552570884,3
5059,2004,94.57,94.57,1.975753389,9
5060,2004,31.69,31.69,1.500922239,3
5061,2004,22.67,22.67,1.35545152,2
5062,2004,4.48,4.48,0.651278014,4
5063,2004,-9.48,9.48,0.976808337,9
5064,2004,-28.17,28.17,1.449786847,2
5065,2004,1183.61,1183.61,3.073208626,1
5066,2004,10.88,10.88,1.036628895,1
5067,2004,10.88,10.88,1.036628895,1
5068,2004,-9.31,9.31,0.968949681,9
5069,2004,-10.88,10.88,1.036628895,1
5070,2004,67.06,67.06,1.826463549,6
5071,2004,127.25,127.25,2.104657791,1
5072,2004,245.44,245.44,2.389945342,2
5073,2004,49.93,49.93,1.698361566,4
5074,2004,21.78,21.78,1.338057875,2
5075,2004,41.96,41.96,1.62283548,4
5076,2004,62.2,62.2,1.793790385,6
5077,2004,6.17,6.17,0.790285164,6
5078,2004,119.83,119.83,2.078565559,1
5079,2004,1237.59,1237.59,3.092576792,1
5080,2004,244.63,244.63,2.388509715,2
5081,2004,665.74,665.74,2.823304652,6
5082,2004,247.24,247.24,2.393118735,2
5083,2004,35.4,35.4,1.549003262,3
5084,2004,219.17,219.17,2.340781108,2
5085,2004,1509.47,1509.47,3.178824486,1
5086,2004,1447.64,1447.64,3.160660575,1
5087,2004,11.13,11.13,1.046495164,1
5088,2004,6.99,6.99,0.844477176,6
5089,2004,39.16,39.16,1.592842683,3
5090,2004,20.26,20.26,1.306639441,2
5091,2004,11.93,11.93,1.076640444,1
5092,2004,22.03,22.03,1.343014497,2
5093,2004,-12.42,12.42,1.094121596,1
5094,2004,89.72,89.72,1.952889265,8
5095,2004,47.59,47.59,1.677515705,4
5096,2004,70.19,70.19,1.846275242,7
5097,2004,25.59,25.59,1.408070286,2
5098,2004,154.67,154.67,2.189406086,1
5099,2004,33.06,33.06,1.519302849,3
5100,2004,110.72,110.72,2.044226077,1
5101,2004,135.59,135.59,2.132227661,1
5102,2004,219.59,219.59,2.341612559,2
5103,2004,6.61,6.61,0.820201459,6
5104,2004,25.78,25.78,1.411282913,2
5105,2004,1.88,1.88,0.274157849,1
5106,2004,2540.93,2540.93,3.404992701,2
5107,2004,99.52,99.52,1.997910367,9
5108,2004,32.73,32.73,1.514946005,3
5109,2004,1544.65,1544.65,3.188830089,1
5110,2004,125.29,125.29,2.097916409,1
5111,2004,21.63,21.63,1.335056519,2
5112,2004,16.89,16.89,1.22762965,1
5113,2004,17.14,17.14,1.234010818,1
5114,2004,12.35,12.35,1.091666958,1
5115,2004,185.11,185.11,2.267429881,1
5116,2004,78.59,78.59,1.895367289,7
5117,2004,151.4,151.4,2.180125875,1
5118,2004,956.63,956.63,2.980743996,9
5119,2004,50.87,50.87,1.706461738,5
5120,2004,9.07,9.07,0.957607287,9
5121,2004,269.98,269.98,2.431331593,2
5122,2004,126.9,126.9,2.103461622,1
5123,2004,26.1,26.1,1.416640507,2
5124,2004,794.08,794.08,2.899864258,7
5125,2004,73.58,73.58,1.866759783,7
5126,2004,152.1,152.1,2.182129214,1
5127,2004,565.07,565.07,2.752102251,5
5128,2004,6.28,6.28,0.797959644,6
5129,2004,50.01,50.01,1.699056855,5
5130,2004,-12.31,12.31,1.090258053,1
5131,2004,8.16,8.16,0.911690159,8
5132,2004,234.57,234.57,2.370272468,2
5133,2004,99.52,99.52,1.997910367,9
5134,2004,5.25,5.25,0.720159303,5
5135,2004,617.01,617.01,2.790292203,6
5136,2004,97.62,97.62,1.989538803,9
5137,2004,44.19,44.19,1.645324002,4
5138,2004,4.11,4.11,0.613841822,4
5139,2004,50.13,50.13,1.700097705,5
5140,2004,1798.29,1798.29,3.254859729,1
5141,2004,120.29,120.29,2.080229525,1
5142,2004,92.35,92.35,1.9654369,9
5143,2004,539.54,539.54,2.732023648,5
5144,2004,-71.31,71.31,1.853150436,7
5145,2004,31.27,31.27,1.495127881,3
5146,2004,300.23,300.23,2.477454086,3
5147,2004,0.53,0.53,-0.27572413,0
5148,2004,29.06,29.06,1.46329561,2
5149,2004,15.73,15.73,1.196728723,1
5150,2004,99.51,99.51,1.997866726,9
5151,2004,96.94,96.94,1.986503015,9
5152,2004,71.2,71.2,1.852479994,7
5153,2004,109.56,109.56,2.039652024,1
5154,2004,4.81,4.81,0.682145076,4
5155,2004,126.23,126.23,2.101162582,1
5156,2004,71.2,71.2,1.852479994,7
5157,2004,149.87,149.87,2.175714707,1
5158,2004,236.83,236.83,2.374436715,2
5159,2004,36.82,36.82,1.566083784,3
5160,2004,18.87,18.87,1.2757719,1
5161,2004,401.25,401.25,2.603415045,4
5162,2004,1449.23,1449.23,3.161137316,1
5163,2004,1.36,1.36,0.133538908,1
5164,2004,153.51,153.51,2.186136672,1
5165,2004,11.33,11.33,1.05422991,1
5166,2004,-4.81,4.81,0.682145076,4
5167,2004,362.76,362.76,2.559619393,3
5168,2004,65.87,65.87,1.818687663,6
5169,2004,87.54,87.54,1.942206542,8
5170,2004,19.76,19.76,1.29578694,1
5171,2004,30.29,30.29,1.481299273,3
5172,2004,78.37,78.37,1.894149847,7
5173,2004,44.19,44.19,1.645324002,4
5174,2004,144.19,144.19,2.158935142,1
5175,2004,39.35,39.35,1.594944737,3
5176,2004,36.08,36.08,1.557266529,3
5177,2004,47.55,47.55,1.677150521,4
5178,2004,245.41,245.41,2.389892255,2
5179,2004,3.33,3.33,0.522444234,3
5180,2004,75.08,75.08,1.875524264,7
5181,2004,-32.07,32.07,1.50609896,3
5182,2004,-12.03,12.03,1.080265627,1
5183,2004,7.07,7.07,0.849419414,7
5184,2004,-159.32,159.32,2.202270298,1
5185,2004,-82.84,82.84,1.91824009,8
5186,2004,-30.38,30.38,1.48258777,3
5187,2004,22.6,22.6,1.354108439,2
5188,2004,113.5,113.5,2.054995862,1
5189,2004,11.43,11.43,1.05804623,1
5190,2004,2214.25,2214.25,3.345226653,2
5191,2004,154.67,154.67,2.189406086,1
5192,2004,19.84,19.84,1.297541668,1
5193,2004,65.47,65.47,1.816042341,6
5194,2004,3.75,3.75,0.574031268,3
5195,2004,101.97,101.97,2.008472419,1
5196,2004,444.98,444.98,2.648340492,4
5197,2004,26.6,26.6,1.424881637,2
5198,2004,260.18,260.18,2.415273909,2
5199,2004,56.88,56.88,1.754959588,5
5200,2004,231.82,231.82,2.365150901,2
5201,2004,31.1,31.1,1.492760389,3
5202,2004,119.95,119.95,2.079000252,1
5203,2004,808.14,808.14,2.907486603,8
5204,2004,236.36,236.36,2.373573981,2
5205,2004,363.99,363.99,2.561089452,3
5206,2004,-65.47,65.47,1.816042341,6
5207,2004,-18.48,18.48,1.266701967,1
5208,2004,-29.99,29.99,1.476976466,2
5209,2004,-19.11,19.11,1.281260687,1
5210,2004,-31.1,31.1,1.492760389,3
5211,2004,611.95,611.95,2.786715939,6
5212,2004,2.08,2.08,0.318063335,2
5213,2004,18.27,18.27,1.261738547,1
5214,2004,97.26,97.26,1.987934265,9
5215,2004,30.79,30.79,1.488409689,3
5216,2004,44.97,44.97,1.652922888,4
5217,2004,401.25,401.25,2.603415045,4
5218,2004,265.97,265.97,2.424832653,2
5219,2004,103.13,103.13,2.013385018,1
5220,2004,285.21,285.21,2.455164749,2
5221,2004,4.66,4.66,0.668385917,4
5222,2004,4.29,4.29,0.632457292,4
5223,2004,-66.74,66.74,1.824386202,6
5224,2004,44.82,44.82,1.651471852,4
5225,2004,8.99,8.99,0.953759692,8
5226,2004,170.44,170.44,2.231571526,1
5227,2004,343.38,343.38,2.535774996,3
5228,2004,1502.3,1502.3,3.176756667,1
5229,2004,91.04,91.04,1.959232249,9
5230,2004,3.75,3.75,0.574031268,3
5231,2004,66.03,66.03,1.819741297,6
5232,2004,185.87,185.87,2.269209299,1
5233,2004,14.68,14.68,1.166726056,1
